대분류	중분류	Advertiser	Brand	광고목적	Device	Media	Category	Product	Period	date	Imp	click	cost	conversion	Creative	layout	background	object	button	Shape	benefit	keytopic	keyword	trigger	adcopy
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-17	22730	762	78486			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-18	23076	806	83018			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-19	13950	464	47792			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-20	10108	374	38522			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-21	9251	289	29767			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-22	10923	310	31930			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-23	10994	344	35432			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-24	11314	338	34814			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-25	11136	378	38934			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-26	11183	329	33887			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-27	10139	343	35329			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-28	9220	372	38316			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-29	1513	56	5768			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-30	6861	238	24514			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	티머니	배너광고	시작/종료팝업	2018/10/1~2018/10/31	2018-10-31	12220	442	45526			중앙	이미지	실사	없음	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-01	79100	493	342635			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-02	57729	692	480940			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-03	39882	502	348890			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-04	41175	637	442715			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-05	32131	471	327345			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-06	27005	358	248810			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-07	20381	313	217535			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-08	43309	548	380860			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-09	34494	371	257845			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-10	43603	546	379470			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-11	55615	351	243945			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-12	74407	263	182785			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-13	92612	241	167495			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	X-golf	배너광고	전면배너(인트로)	2018/10/1~2018/10/14	2018-10-14	78921	205	142475			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	삼성페이	배너광고	홈배너	2018/10/15~2018/10/21	2018-10-15	1306293	18022	1207474			좌측	이미지	실사	없음	가로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	삼성페이	배너광고	홈배너	2018/10/15~2018/10/21	2018-10-16	1690856	20774	1391858			좌측	이미지	실사	없음	가로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	삼성페이	배너광고	홈배너	2018/10/15~2018/10/21	2018-10-17	1759715	20913	1401171			좌측	이미지	실사	없음	가로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	삼성페이	배너광고	홈배너	2018/10/15~2018/10/21	2018-10-18	1797951	21150	1417050			좌측	이미지	실사	없음	가로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	삼성페이	배너광고	홈배너	2018/10/15~2018/10/21	2018-10-19	1596377	21581	1445927			좌측	이미지	실사	없음	가로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	삼성페이	배너광고	홈배너	2018/10/15~2018/10/21	2018-10-20	1869047	23941	1604047			좌측	이미지	실사	없음	가로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	링크클릭	MO	삼성페이	배너광고	홈배너	2018/10/15~2018/10/21	2018-10-21	1898132	22285	1493095			좌측	이미지	실사	없음	가로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-01	672711	113057	339171			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-02	658298	108537	325611			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-03	687396	128799	386397			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-04	659565	122068	366204			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-05	736083	132371	397113			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-06	680756	126506	379518			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-07	707123	132157	396471			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-08	803738	137432	412296			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-09	686949	115922	347766			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-10	723652	118217	354651			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-11	781615	120386	361158			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-12	683615	123956	371868			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-13	612335	110347	331041			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-14	648941	122193	366579			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-15	637572	108818	326454			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-16	730073	118968	356904			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-17	626483	104395	313185			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-18	644526	106703	320109			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-19	691822	108296	324888			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-20	722911	109948	329844			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-21	740680	114636	343908			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-22	659053	100241	300723			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-23	684721	91642	274926			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-24	714787	104946	314838			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-25	775898	105693	317079			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	국산RV/SUV	르노삼성	QM6	이벤트참여	MO	캐시슬라이드	배너광고	잠금화면(CPA)	2018/10/1~2018/10/26	2018-10-26	712793	99431	298293			중앙	이미지	실사	유도형	세로형	할인	프로모션	제품	Persuasive	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-01	68978	380	516040			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-02	74293	394	535052			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-03	96584	579	786282			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-04	84276	446	605668			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-05	82313	455	617890			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-06	97961	536	727888			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-07	92459	533	723814			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-08	51232	300	407400			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-09	44872	235	319130			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-10	33255	170	230860			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-11	45933	230	312340			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-12	39131	231	313698			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-13	44200	251	340858			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-14	39989	240	325920			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-01	69034	310	420980			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-02	74560	292	396536			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-03	96108	452	613816			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-04	84374	361	490238			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-05	82690	349	473942			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-06	97726	432	586656			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-07	92104	425	577150			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-08	51295	221	300118			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-09	44448	215	291970			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-10	33257	146	198268			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-11	45842	200	271600			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-12	38348	168	228144			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-13	44397	173	234934			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인브랜딩DA	2018/10/1~2018/10/14	2018-10-14	40401	180	244440			좌측	단색_밝은색	실사	없음	가로형	구매혜택	체험	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-01	97281	675	916650			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-02	78506	477	647766			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-03	81661	524	711592			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-04	80846	419	569002			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-05	81294	460	624680			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-06	83711	514	698012			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-07	81888	485	658630			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-08	80783	404	548632			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-09	84472	498	676284			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-10	81738	442	600236			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-11	82371	447	607026			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-12	70626	375	509250			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-13	77663	488	662704			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-14	83384	447	607026			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-15	41326	256	347648			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-16	40977	230	312340			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
자동차및수송기기	전문서비스	르노삼성	QM3e-Commerce	구매전환	MO	네이버	배너광고	메인자동차브랜딩DA	2018/10/1~2018/10/28	2018-10-17	38956	226	306908			좌측	이미지	실사	없음	가로형	구매혜택	프로모션	혜택	Rapidity	Attention
